measurement_id,date,mthw,mtnw,planned_bed_depth,actual_bed_depth,site_id,site_name,parent_id,km_start,km_end,diver_name,protocolist_name,case_worker_name
1078,2000-09-20,5.0,0.0,-6.099999904632568,-6.099999904632568,2413,0005,623.0,,,WSA Meppen,ichich,
3156,2000-09-20,5.0,0.0,-6.099999904632568,-6.099999904632568,2413,0005,623.0,,,,,Eißfeldt
3157,2000-09-21,5.0,0.0,-6.099999904632568,-6.099999904632568,2414,0006,623.0,,,,,Eißfeldt
1079,2000-09-21,5.0,0.0,-6.099999904632568,-6.099999904632568,2414,0006,623.0,,,WSA Meppen,ichich,
3158,2000-09-21,5.0,0.0,-6.099999904632568,-6.099999904632568,2415,0007,623.0,,,,,Eißfeldt
1080,2000-09-21,5.0,0.0,-6.099999904632568,-6.099999904632568,2415,0007,623.0,,,WSA Meppen,ichich,
1081,2000-09-22,5.0,0.0,-6.099999904632568,-6.099999904632568,2416,0008,623.0,,,WSA Meppen,ichich,
3159,2000-09-22,5.0,0.0,-6.099999904632568,-6.099999904632568,2416,0008,623.0,,,,,Eißfeldt
240,1990-08-27,0.0,0.0,-7.699999809265137,-7.699999809265137,2417,BGS-1,624.0,,,WSA Lübeck,ichich,
2320,1990-08-27,0.0,0.0,-7.699999809265137,-7.699999809265137,2417,BGS-1,624.0,,,,,Berndt
1092,2001-07-02,0.0,0.0,-11.0,-11.0,2418,1004,625.0,,,WSA Lübeck,ichich,
3170,2001-07-02,0.0,0.0,-11.0,-11.0,2418,1004,625.0,,,,,Alberts
3172,2001-07-09,0.0,0.0,-10.399999618530273,-10.399999618530273,2419,1006,625.0,,,,,Alberts
1094,2001-07-09,0.0,0.0,-10.399999618530273,-10.399999618530273,2419,1006,625.0,,,WSA Lübeck,ichich,
3171,2001-07-02,0.0,0.0,-11.0,-11.0,2420,2004,625.0,,,,,Alberts
1093,2001-07-02,0.0,0.0,-11.0,-11.0,2420,2004,625.0,,,WSA Lübeck,ichich,
3586,2004-11-03,-0.20000000298023224,0.0,-3.299999952316284,-3.299999952316284,2421,0018,626.0,,,,,Eißfeldt
1522,2004-11-03,-0.20000000298023224,0.0,-3.299999952316284,-3.299999952316284,2421,0018,626.0,,,WSA Brunsbüttel,ichich,
3587,2004-11-03,-0.20000000298023224,0.0,-4.300000190734863,-4.300000190734863,2422,0019,626.0,,,,,Eißfeldt
1523,2004-11-03,-0.20000000298023224,0.0,-4.300000190734863,-4.300000190734863,2422,0019,626.0,,,WSA Brunsbüttel,ichich,
1524,2004-11-04,-0.20000000298023224,0.0,-4.300000190734863,-4.300000190734863,2423,0020,626.0,,,WSA Brunsbüttel,ichich,
3588,2004-11-04,-0.20000000298023224,0.0,-4.300000190734863,-4.300000190734863,2423,0020,626.0,,,,,Eißfeldt
1525,2004-11-04,-0.20000000298023224,0.0,-4.300000190734863,-4.300000190734863,2424,0021,626.0,,,WSA Brunsbüttel,ichich,
3589,2004-11-04,-0.20000000298023224,0.0,-4.300000190734863,-4.300000190734863,2424,0021,626.0,,,,,Eißfeldt
1275,1989-04-27,1.100000023841858,0.0,-6.300000190734863,-6.400000095367432,2425,2001T,627.0,,,"Ingber, Wilhelmshaven",Berndt,
3341,1989-04-27,1.100000023841858,0.0,-6.300000190734863,-6.400000095367432,2425,2001T,627.0,,,,,Berndt
3342,1989-04-28,1.100000023841858,0.0,-6.300000190734863,-6.400000095367432,2426,2002T,627.0,,,,,Berndt
1276,1989-04-28,1.100000023841858,0.0,-6.300000190734863,-6.400000095367432,2426,2002T,627.0,,,"Ingber, Wilhelmshaven",Berndt,
1274,1989-04-24,1.100000023841858,0.0,-6.5,-6.5,2427,2003T,627.0,,,"Ingber, Wilhelmshaven",Berndt,
3340,1989-04-24,1.100000023841858,0.0,-6.5,-6.5,2427,2003T,627.0,,,,,Berndt
1277,1989-04-28,1.100000023841858,0.0,-4.300000190734863,-4.400000095367432,2428,2004T,627.0,,,"Ingber, Wilhelmshaven",Berndt,
3343,1989-04-28,1.100000023841858,0.0,-4.300000190734863,-4.400000095367432,2428,2004T,627.0,,,,,Berndt
258,1990-07-31,0.0,0.0,-10.300000190734863,-10.399999618530273,2429,0002,628.0,,,WSA Lübeck,Berndt,
2338,1990-07-31,0.0,0.0,-10.300000190734863,-10.399999618530273,2429,0002,628.0,,,,,Alberts
257,1990-08-01,0.0,0.0,-11.600000381469727,-11.600000381469727,2430,0004,628.0,,,WSA Lübeck,Berndt,
2337,1990-08-01,0.0,0.0,-11.600000381469727,-11.600000381469727,2430,0004,628.0,,,,,Alberts
255,1990-08-02,0.0,0.0,-11.699999809265137,-11.699999809265137,2431,0006,628.0,,,WSA Lübeck,Berndt,
2335,1990-08-02,0.0,0.0,-11.699999809265137,-11.699999809265137,2431,0006,628.0,,,,,Alberts
256,1990-08-03,0.0,0.0,-11.699999809265137,-11.699999809265137,2432,0008,628.0,,,WSA Lübeck,Berndt,
2336,1990-08-03,0.0,0.0,-11.699999809265137,-11.699999809265137,2432,0008,628.0,,,,,Alberts
259,1990-08-07,0.0,0.0,-10.800000190734863,-10.800000190734863,2433,0010,628.0,,,WSA Lübeck,Berndt,
2339,1990-08-07,0.0,0.0,-10.800000190734863,-10.800000190734863,2433,0010,628.0,,,,,Alberts
2340,1990-08-07,0.0,0.0,-10.800000190734863,-10.800000190734863,2434,0011,628.0,,,,,Alberts
260,1990-08-07,0.0,0.0,-10.800000190734863,-10.800000190734863,2434,0011,628.0,,,WSA Lübeck,Berndt,
487,1999-09-29,1.600000023841858,-2.0,-14.100000381469727,-14.100000381469727,2435,0005,629.0,,,WSA Brunsbüttel,ichich,
2567,1999-09-29,1.600000023841858,-2.0,-14.100000381469727,-14.100000381469727,2435,0005,629.0,,,,,Alberts
486,1999-09-30,1.600000023841858,-2.0,-14.100000381469727,-14.100000381469727,2436,0006,629.0,,,WSA Brunsbüttel,ichich,
2566,1999-09-30,1.600000023841858,-2.0,-14.100000381469727,-14.100000381469727,2436,0006,629.0,,,,,Alberts
1108,2002-05-30,6.0,0.0,-7.900000095367432,-7.900000095367432,2437,0011,630.0,,,WSA Meppen,ichich,
3186,2002-05-30,6.0,0.0,-7.900000095367432,-7.900000095367432,2437,0011,630.0,,,,,Eißfeldt
1106,2002-05-31,6.0,0.0,-6.300000190734863,-6.300000190734863,2438,0012,630.0,,,WSA Meppen,ichich,
3184,2002-05-31,6.0,0.0,-6.300000190734863,-6.300000190734863,2438,0012,630.0,,,,,Eißfeldt
1105,2002-06-05,6.0,0.0,-6.300000190734863,-6.300000190734863,2439,0013,630.0,,,WSA Meppen,ichich,
3183,2002-06-05,6.0,0.0,-6.300000190734863,-6.300000190734863,2439,0013,630.0,,,,,Eißfeldt
3185,2002-06-05,6.0,0.0,-5.800000190734863,-5.800000190734863,2440,0014,630.0,,,,,Eißfeldt
1107,2002-06-05,6.0,0.0,-5.800000190734863,-5.800000190734863,2440,0014,630.0,,,WSA Meppen,ichich,
4126,2014-06-23,4.599999904632568,0.0,-6.400000095367432,-5.900000095367432,2441,MS 1,631.0,,,,,Jakobs
2060,2014-06-23,4.599999904632568,0.0,-6.400000095367432,-5.900000095367432,2441,MS 1,631.0,,,Handt Consult,Jakobs,
4127,2014-06-23,4.599999904632568,0.0,-6.400000095367432,-6.400000095367432,2442,MS 2,631.0,,,,,Jakobs
2061,2014-06-23,4.599999904632568,0.0,-6.400000095367432,-6.400000095367432,2442,MS 2,631.0,,,Handt Consult,Jakobs,
4128,2014-06-25,4.599999904632568,0.0,-6.400000095367432,-5.5,2443,MS 3,631.0,,,,,Jakobs
2062,2014-06-25,4.599999904632568,0.0,-6.400000095367432,-5.5,2443,MS 3,631.0,,,Handt Consult,Jakobs,
4129,2014-06-25,4.599999904632568,0.0,-6.400000095367432,-5.400000095367432,2444,MS 4,631.0,,,,,Jakobs
2063,2014-06-25,4.599999904632568,0.0,-6.400000095367432,-5.400000095367432,2444,MS 4,631.0,,,Handt Consult,Jakobs,
3551,2004-08-25,3.799999952316284,0.0,-5.599999904632568,-5.599999904632568,2445,0005,632.0,,,,,Eißfeldt
1487,2004-08-25,3.799999952316284,0.0,-5.599999904632568,-5.599999904632568,2445,0005,632.0,,,WSA Meppen,ichich,
1488,2004-08-25,3.799999952316284,0.0,-5.599999904632568,-5.599999904632568,2446,0006,632.0,,,WSA Meppen,ichich,
3552,2004-08-25,3.799999952316284,0.0,-5.599999904632568,-5.599999904632568,2446,0006,632.0,,,,,Eißfeldt
3553,2004-08-26,3.799999952316284,0.0,-5.099999904632568,-5.099999904632568,2447,0007,632.0,,,,,Eißfeldt
1489,2004-08-26,3.799999952316284,0.0,-5.099999904632568,-5.099999904632568,2447,0007,632.0,,,WSA Meppen,ichich,
3554,2004-08-26,3.799999952316284,0.0,-6.599999904632568,-6.599999904632568,2448,0008,632.0,,,,,Eißfeldt
1490,2004-08-26,3.799999952316284,0.0,-6.599999904632568,-6.599999904632568,2448,0008,632.0,,,WSA Meppen,ichich,
2970,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2449,3002BS,633.0,,,,,Alberts
892,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2449,3002BS,633.0,,,"Heros, Hamburg",ichich,
893,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2450,3004BS,633.0,,,"Heros, Hamburg",ichich,
2971,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2450,3004BS,633.0,,,,,Alberts
2972,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2451,3007BS,633.0,,,,,Alberts
894,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2451,3007BS,633.0,,,"Heros, Hamburg",ichich,
895,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2452,3010BS,633.0,,,"Heros, Hamburg",ichich,
2973,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2452,3010BS,633.0,,,,,Alberts
2974,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2453,3013BS,633.0,,,,,Alberts
896,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2453,3013BS,633.0,,,"Heros, Hamburg",ichich,
2975,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2454,3015BS,633.0,,,,,Alberts
897,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2454,3015BS,633.0,,,"Heros, Hamburg",ichich,
2991,1990-07-17,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2455,3016BS,633.0,,,,,Alberts
913,1990-07-17,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2455,3016BS,633.0,,,"Heros, Hamburg",ichich,
914,1990-07-17,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2456,3017BS,633.0,,,"Heros, Hamburg",ichich,
2992,1990-07-17,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2456,3017BS,633.0,,,,,Alberts
2993,1990-07-17,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2457,3018BS,633.0,,,,,Alberts
915,1990-07-17,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2457,3018BS,633.0,,,"Heros, Hamburg",ichich,
898,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2458,3020BS,633.0,,,"Heros, Hamburg",ichich,
2976,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2458,3020BS,633.0,,,,,Alberts
899,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2459,3025BS,633.0,,,"Heros, Hamburg",ichich,
2977,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2459,3025BS,633.0,,,,,Alberts
900,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2460,3030BS,633.0,,,"Heros, Hamburg",ichich,
2978,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2460,3030BS,633.0,,,,,Alberts
889,1990-07-10,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2461,3050BS,633.0,,,"Heros, Hamburg",ichich,
2967,1990-07-10,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2461,3050BS,633.0,,,,,Alberts
890,1990-07-10,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2462,3051BS,633.0,,,"Heros, Hamburg",ichich,
2968,1990-07-10,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2462,3051BS,633.0,,,,,Alberts
2969,1990-07-10,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2463,3052BS,633.0,,,,,Alberts
891,1990-07-10,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2463,3052BS,633.0,,,"Heros, Hamburg",ichich,
901,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2464,3080BS,633.0,,,"Heros, Hamburg",ichich,
2979,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2464,3080BS,633.0,,,,,Alberts
902,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2465,3083BS,633.0,,,"Heros, Hamburg",ichich,
2980,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2465,3083BS,633.0,,,,,Alberts
903,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2466,3086BS,633.0,,,"Heros, Hamburg",ichich,
2981,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2466,3086BS,633.0,,,,,Alberts
904,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2467,3090BS,633.0,,,"Heros, Hamburg",ichich,
2982,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2467,3090BS,633.0,,,,,Alberts
2983,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2468,3092BS,633.0,,,,,Alberts
905,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2468,3092BS,633.0,,,"Heros, Hamburg",ichich,
2984,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2469,3095BS,633.0,,,,,Alberts
906,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2469,3095BS,633.0,,,"Heros, Hamburg",ichich,
907,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2470,3098BS,633.0,,,"Heros, Hamburg",ichich,
2985,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2470,3098BS,633.0,,,,,Alberts
2986,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2471,3101BS,633.0,,,,,Alberts
908,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2471,3101BS,633.0,,,"Heros, Hamburg",ichich,
2987,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2472,3103BS,633.0,,,,,Alberts
909,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2472,3103BS,633.0,,,"Heros, Hamburg",ichich,
910,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2473,3108BS,633.0,,,"Heros, Hamburg",ichich,
2988,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2473,3108BS,633.0,,,,,Alberts
2989,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2474,3111BS,633.0,,,,,Alberts
911,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2474,3111BS,633.0,,,"Heros, Hamburg",ichich,
2990,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2475,3114BS,633.0,,,,,Alberts
912,1990-07-11,1.600000023841858,-1.7999999523162842,-8.399999618530273,-8.5,2475,3114BS,633.0,,,"Heros, Hamburg",ichich,
2047,2012-08-13,37.400001525878906,0.0,-4.0,-4.0,2476,01BHN/12,634.0,,,WSA Magdebrurg,Jakobs,
4113,2012-08-13,37.400001525878906,0.0,-4.0,-4.0,2476,01BHN/12,634.0,,,,,Jakobs
4114,2012-08-17,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2477,02BHN/12,634.0,,,,,Jakobs
2048,2012-08-17,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2477,02BHN/12,634.0,,,WSA Magdebrurg,Jakobs,
2049,2012-08-13,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2478,03BHN/12,634.0,,,WSA Magdebrurg,Jakobs,
4115,2012-08-13,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2478,03BHN/12,634.0,,,,,Jakobs
4116,2012-07-05,37.400001525878906,0.0,-4.0,-4.0,2479,04BHS/12,634.0,,,,,Jakobs
2050,2012-07-05,37.400001525878906,0.0,-4.0,-4.0,2479,04BHS/12,634.0,,,WSA Magdebrurg,Jakobs,
2051,2012-08-13,37.400001525878906,0.0,-4.0,-4.0,2480,05BHS/12,634.0,,,WSA Magdebrurg,Jakobs,
4117,2012-08-13,37.400001525878906,0.0,-4.0,-4.0,2480,05BHS/12,634.0,,,,,Jakobs
2669,2000-10-04,0.0,0.0,-11.0,-11.0,2481,0001,635.0,,,,,Alberts
591,2000-10-04,0.0,0.0,-11.0,-11.0,2481,0001,635.0,,,WSA Lübeck,ichich,
2668,2000-10-05,0.0,0.0,-9.0,-9.0,2482,0002,635.0,,,,,Alberts
590,2000-10-05,0.0,0.0,-9.0,-9.0,2482,0002,635.0,,,WSA Lübeck,ichich,
589,2000-10-06,0.0,0.0,-9.0,-9.0,2483,0003,635.0,,,WSA Lübeck,ichich,
2667,2000-10-06,0.0,0.0,-9.0,-9.0,2483,0003,635.0,,,,,Alberts
2666,2000-10-09,0.0,0.0,-9.0,-9.0,2484,0004,635.0,,,,,Alberts
588,2000-10-09,0.0,0.0,-9.0,-9.0,2484,0004,635.0,,,WSA Lübeck,ichich,
594,2000-10-16,0.0,0.0,-9.0,-9.0,2485,0005,635.0,,,WSA Lübeck,ichich,
2672,2000-10-16,0.0,0.0,-9.0,-9.0,2485,0005,635.0,,,,,Alberts
593,2000-10-17,0.0,0.0,-10.0,-10.0,2486,0006,635.0,,,WSA Lübeck,ichich,
2671,2000-10-17,0.0,0.0,-10.0,-10.0,2486,0006,635.0,,,,,Alberts
2670,2000-10-18,0.0,0.0,-10.0,-10.0,2487,0007,635.0,,,,,Alberts
592,2000-10-18,0.0,0.0,-10.0,-10.0,2487,0007,635.0,,,WSA Lübeck,ichich,
2665,2000-10-19,0.0,0.0,-11.0,-11.0,2488,0008,635.0,,,,,Alberts
587,2000-10-19,0.0,0.0,-11.0,-11.0,2488,0008,635.0,,,WSA Lübeck,ichich,
3060,1999-04-22,0.8999999761581421,-1.0,-3.0,-3.0,2489,0009,636.0,,,,,Eißfeldt
982,1999-04-22,0.8999999761581421,-1.0,-3.0,-3.0,2489,0009,636.0,,,WSA Brunsbüttel,ichich,
3061,1999-05-17,0.8999999761581421,-1.0,-3.0,-3.0,2490,0010,636.0,,,,,Eißfeldt
983,1999-05-17,0.8999999761581421,-1.0,-3.0,-3.0,2490,0010,636.0,,,WSA Brunsbüttel,ichich,
3062,1999-05-17,0.8999999761581421,-1.0,-3.0,-3.0,2491,0011,636.0,,,,,Eißfeldt
984,1999-05-17,0.8999999761581421,-1.0,-3.0,-3.0,2491,0011,636.0,,,WSA Brunsbüttel,ichich,
3399,2005-08-15,1.7999999523162842,-2.0,-6.400000095367432,-6.400000095367432,2492,0009,637.0,,,,,Pohl
1316,2005-08-15,1.7999999523162842,-2.0,-6.400000095367432,-6.400000095367432,2492,0009,637.0,,,WSA Brunsbüttel,ichich,
3400,2005-08-16,1.7999999523162842,-2.0,-6.400000095367432,-6.400000095367432,2493,0010,637.0,,,,,Pohl
1317,2005-08-16,1.7999999523162842,-2.0,-6.400000095367432,-6.400000095367432,2493,0010,637.0,,,WSA Brunsbüttel,ichich,
1318,2005-08-17,1.7999999523162842,-2.0,-5.400000095367432,-5.400000095367432,2494,0011,637.0,,,WSA Brunsbüttel,ichich,
3401,2005-08-17,1.7999999523162842,-2.0,-5.400000095367432,-5.400000095367432,2494,0011,637.0,,,,,Pohl
3402,2005-08-18,1.7999999523162842,-2.0,-4.400000095367432,-4.400000095367432,2495,0012,637.0,,,,,Pohl
1319,2005-08-18,1.7999999523162842,-2.0,-4.400000095367432,-4.400000095367432,2495,0012,637.0,,,WSA Brunsbüttel,ichich,
3911,2008-05-20,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2496,OW/01,638.0,,,,,Jakobs
1845,2008-05-20,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2496,OW/01,638.0,,,WSA Brandenburg,Jakobs,
3912,2008-05-20,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2497,OW/02,638.0,,,,,Jakobs
1846,2008-05-20,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2497,OW/02,638.0,,,WSA Brandenburg,Jakobs,
3913,2008-05-19,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2498,OW/03,638.0,,,,,Jakobs
1847,2008-05-19,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2498,OW/03,638.0,,,WSA Brandenburg,Jakobs,
1848,2008-05-20,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2499,OW/04,638.0,,,WSA Brandenburg,Jakobs,
3914,2008-05-20,37.400001525878906,0.0,-4.400000095367432,-4.400000095367432,2499,OW/04,638.0,,,,,Jakobs
1875,2008-09-02,0.0,0.0,-8.5,-8.5,2500,01/08,639.0,,,WSA Lübeck,Jakobs,
3941,2008-09-02,0.0,0.0,-8.5,-8.5,2500,01/08,639.0,,,,,Jakobs
1876,2008-09-02,0.0,0.0,-8.5,-8.5,2501,02/08,639.0,,,WSA Lübeck,Jakobs,
3942,2008-09-02,0.0,0.0,-8.5,-8.5,2501,02/08,639.0,,,,,Jakobs
1877,2008-09-01,0.0,0.0,-8.5,-8.5,2502,03/08,639.0,,,WSA Lübeck,Jakobs,
3943,2008-09-01,0.0,0.0,-8.5,-8.5,2502,03/08,639.0,,,,,Jakobs
3944,2008-09-01,0.0,0.0,-8.5,-8.5,2503,04/08,639.0,,,,,Jakobs
1878,2008-09-01,0.0,0.0,-8.5,-8.5,2503,04/08,639.0,,,WSA Lübeck,Jakobs,
1873,2008-08-28,0.0,0.0,-8.5,-8.5,2504,05/08,639.0,,,WSA Lübeck,Jakobs,
3939,2008-08-28,0.0,0.0,-8.5,-8.5,2504,05/08,639.0,,,,,Jakobs
1874,2008-08-27,0.0,0.0,-8.5,-8.5,2505,06/08,639.0,,,WSA Lübeck,Jakobs,
3940,2008-08-27,0.0,0.0,-8.5,-8.5,2505,06/08,639.0,,,,,Jakobs
1879,2008-08-28,0.0,0.0,-8.5,-8.5,2506,07/08,639.0,,,WSA Lübeck,Jakobs,
3945,2008-08-28,0.0,0.0,-8.5,-8.5,2506,07/08,639.0,,,,,Jakobs
1758,2006-09-27,50.29999923706055,0.0,-5.199999809265137,-5.199999809265137,2507,0013,640.0,,,WSA Minden,Lührs,
3833,2006-09-27,50.29999923706055,0.0,-5.199999809265137,-5.199999809265137,2507,0013,640.0,,,,,Jakobs
1759,2006-09-27,50.29999923706055,0.0,-5.199999809265137,-5.199999809265137,2508,0014,640.0,,,WSA Minden,Lührs,
3834,2006-09-27,50.29999923706055,0.0,-5.199999809265137,-5.199999809265137,2508,0014,640.0,,,,,Jakobs
1109,2002-09-20,6.0,0.0,-5.400000095367432,-5.400000095367432,2509,0013,641.0,,,WSA Meppen,ichich,
3187,2002-09-20,6.0,0.0,-5.400000095367432,-5.400000095367432,2509,0013,641.0,,,,,Eißfeldt
1110,2002-09-19,6.0,0.0,-4.900000095367432,-4.900000095367432,2510,0014,641.0,,,WSA Meppen,ichich,
3188,2002-09-19,6.0,0.0,-4.900000095367432,-4.900000095367432,2510,0014,641.0,,,,,Eißfeldt
3190,2002-09-19,6.0,0.0,-6.099999904632568,-6.099999904632568,2511,0015,641.0,,,,,Eißfeldt
1112,2002-09-19,6.0,0.0,-6.099999904632568,-6.099999904632568,2511,0015,641.0,,,WSA Meppen,ichich,
1111,2002-09-17,6.0,0.0,-6.099999904632568,-6.099999904632568,2512,0016,641.0,,,WSA Meppen,ichich,
3189,2002-09-17,6.0,0.0,-6.099999904632568,-6.099999904632568,2512,0016,641.0,,,,,Eißfeldt
1163,2005-09-07,21.600000381469727,0.0,-6.800000190734863,-6.800000190734863,2513,0005,642.0,,,WSA Meppen,ichich,
2078,2005-09-07,21.600000381469727,0.0,-6.800000190734863,-6.800000190734863,2513,0005,642.0,,,,,Eißfeldt
17,2005-09-07,21.600000381469727,0.0,-6.800000190734863,-6.800000190734863,2514,0006,642.0,,,WSA Meppen,ichich,
2096,2005-09-07,21.600000381469727,0.0,-6.800000190734863,-6.800000190734863,2514,0006,642.0,,,,,Eißfeldt
3631,2005-04-13,2.0,-0.699999988079071,-6.800000190734863,-6.800000190734863,2515,0017,643.0,,,,,Eißfeldt
1567,2005-04-13,2.0,-0.699999988079071,-6.800000190734863,-6.800000190734863,2515,0017,643.0,,,WSA Meppen,ichich,
3632,2005-04-13,2.0,-0.699999988079071,-6.800000190734863,-6.800000190734863,2516,0018,643.0,,,,,Eißfeldt
1568,2005-04-13,2.0,-0.699999988079071,-6.800000190734863,-6.800000190734863,2516,0018,643.0,,,WSA Meppen,ichich,
3633,2005-04-14,2.0,-0.699999988079071,-6.800000190734863,-6.800000190734863,2517,0019,643.0,,,,,Eißfeldt
1569,2005-04-14,2.0,-0.699999988079071,-6.800000190734863,-6.800000190734863,2517,0019,643.0,,,WSA Meppen,ichich,
1570,2005-04-14,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2518,0020,643.0,,,WSA Meppen,ichich,
3634,2005-04-14,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2518,0020,643.0,,,,,Eißfeldt
1571,2005-04-15,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2519,0021,643.0,,,WSA Meppen,ichich,
3635,2005-04-15,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2519,0021,643.0,,,,,Eißfeldt
3636,2005-04-18,2.0,-0.699999988079071,-7.0,-7.0,2520,0022,643.0,,,,,Eißfeldt
1572,2005-04-18,2.0,-0.699999988079071,-7.0,-7.0,2520,0022,643.0,,,WSA Meppen,ichich,
1573,2005-04-19,2.0,-0.699999988079071,-7.0,-7.0,2521,0023,643.0,,,WSA Meppen,ichich,
3637,2005-04-19,2.0,-0.699999988079071,-7.0,-7.0,2521,0023,643.0,,,,,Eißfeldt
3638,2005-04-21,2.0,-0.699999988079071,-7.0,-7.0,2522,0024,643.0,,,,,Eißfeldt
1574,2005-04-21,2.0,-0.699999988079071,-7.0,-7.0,2522,0024,643.0,,,WSA Meppen,ichich,
1575,2005-04-21,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2523,0025,643.0,,,WSA Meppen,ichich,
3639,2005-04-21,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2523,0025,643.0,,,,,Eißfeldt
3640,2005-04-30,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2524,0026,643.0,,,,,Eißfeldt
1576,2005-04-30,2.0,-0.699999988079071,-6.400000095367432,-6.400000095367432,2524,0026,643.0,,,WSA Meppen,ichich,
